###################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: CharlieHolbrow
### Launch time: 0:00:06 1/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident ID
###################################################################################################
1	0:00:07	1/1/2019 	861	23.00	69.00	6.68	25.22	100472.12	95942	0	CharlieHolbrow	
2	0:00:08	1/1/2019 	1297	17.00	8.00	6.99	25.22	100472.62	4889	0	CharlieHolbrow	
3	0:00:08	1/1/2019 	1420	16.00	8.00	7.06	25.22	100472.95	1839	0	CharlieHolbrow	
4	0:00:08	1/1/2019 	1914	24.00	111.00	6.65	25.22	100473.28	49799	0	CharlieHolbrow	
5	0:00:09	1/1/2019 	2232	18.00	14.00	6.94	25.22	100473.28	1834	0	CharlieHolbrow	
6	0:00:09	1/1/2019 	2407	17.00	8.00	6.99	25.22	100473.28	1834	0	CharlieHolbrow	
7	0:00:09	1/1/2019 	2754	16.00	8.00	7.06	25.22	100473.12	49805	0	CharlieHolbrow	
8	0:00:12	1/1/2019 	5196	16.00	9.00	7.07	25.22	100473.62	99688	0	CharlieHolbrow	
9	0:00:12	1/1/2019 	5332	17.00	9.00	7.00	25.22	100473.62	1841	0	CharlieHolbrow	
10	0:00:12	1/1/2019 	5735	21.00	45.00	6.78	25.22	100474.05	49806	0	CharlieHolbrow	
11	0:00:14	1/1/2019 	7442	17.00	10.00	7.00	25.22	100474.21	49802	0	CharlieHolbrow	
12	0:00:16	1/1/2019 	9361	17.00	8.00	6.99	25.22	100475.30	97771	0	CharlieHolbrow	
13	0:00:16	1/1/2019 	9660	17.00	8.00	6.99	25.22	100475.14	49804	0	CharlieHolbrow	
14	0:00:17	1/1/2019 	10055	17.00	8.00	6.99	25.22	100475.14	5885	0	CharlieHolbrow	
15	0:00:17	1/1/2019 	10058	21.00	57.00	6.78	25.22	100475.14	1834	0	CharlieHolbrow	
16	0:00:17	1/1/2019 	10113	18.00	11.00	6.94	25.22	100475.14	1834	1	CharlieHolbrow	
17	0:00:17	1/1/2019 	10244	17.00	8.00	6.99	25.22	100475.14	1834	0	CharlieHolbrow	
18	0:00:17	1/1/2019 	10726	17.00	8.00	6.99	25.22	100474.97	49797	0	CharlieHolbrow	
19	0:00:17	1/1/2019 	10918	17.00	8.00	6.99	25.22	100474.97	1833	0	CharlieHolbrow	
20	0:00:18	1/1/2019 	11260	21.00	74.00	6.79	25.22	100475.20	1834	0	CharlieHolbrow	
21	0:00:18	1/1/2019 	11409	20.00	20.00	6.82	25.22	100475.20	3802	0	CharlieHolbrow	
22	0:00:18	1/1/2019 	11918	17.00	9.00	7.00	25.22	100474.87	49800	0	CharlieHolbrow	
23	0:00:19	1/1/2019 	12272	16.00	8.00	7.06	25.22	100474.70	1833	0	CharlieHolbrow	
24	0:00:20	1/1/2019 	13257	17.00	8.00	6.99	25.23	100475.13	49803	0	CharlieHolbrow	
25	0:00:20	1/1/2019 	13706	17.00	8.00	6.99	25.23	100475.23	49801	0	CharlieHolbrow	
26	0:00:20	1/1/2019 	13721	17.00	8.00	6.99	25.23	100475.23	1833	0	CharlieHolbrow	
27	0:00:20	1/1/2019 	13765	16.00	8.00	7.06	25.23	100475.23	3800	0	CharlieHolbrow	
28	0:00:20	1/1/2019 	13854	17.00	8.00	6.99	25.23	100475.23	1834	0	CharlieHolbrow	
29	0:00:20	1/1/2019 	13976	25.00	135.00	6.61	25.23	100475.06	1834	1	CharlieHolbrow	
30	0:00:21	1/1/2019 	14586	17.00	10.00	7.00	25.23	100474.90	49799	0	CharlieHolbrow	
31	0:00:22	1/1/2019 	15158	16.00	8.00	7.06	25.23	100475.33	1834	1	CharlieHolbrow	
32	0:00:22	1/1/2019 	15563	38.00	430.00	6.24	25.23	100475.16	49801	1	CharlieHolbrow	
33	0:00:22	1/1/2019 	15883	20.00	49.00	6.84	25.23	100475.16	3801	0	CharlieHolbrow	
34	0:00:23	1/1/2019 	16601	16.00	8.00	7.06	25.23	100475.42	49801	0	CharlieHolbrow	
35	0:00:23	1/1/2019 	16646	17.00	8.00	6.99	25.23	100475.42	1835	0	CharlieHolbrow	
36	0:00:25	1/1/2019 	18328	16.00	8.00	7.06	25.24	100475.19	49798	0	CharlieHolbrow	
37	0:00:25	1/1/2019 	18431	17.00	8.00	6.99	25.24	100475.19	1834	0	CharlieHolbrow	
38	0:00:25	1/1/2019 	18461	17.00	8.00	6.99	25.24	100475.19	1834	0	CharlieHolbrow	
39	0:00:25	1/1/2019 	18624	17.00	8.00	6.99	25.24	100475.45	51766	0	CharlieHolbrow	
40	0:00:25	1/1/2019 	18971	17.00	8.00	6.99	25.24	100475.45	1834	0	CharlieHolbrow	
41	0:00:25	1/1/2019 	18991	16.00	8.00	7.06	25.24	100475.11	1833	0	CharlieHolbrow	
42	0:00:26	1/1/2019 	19283	16.00	8.00	7.06	25.24	100475.11	1833	0	CharlieHolbrow	
43	0:00:27	1/1/2019 	20491	17.00	8.00	6.99	25.24	100475.47	49801	0	CharlieHolbrow	
44	0:00:27	1/1/2019 	20572	17.00	8.00	6.99	25.24	100475.47	50547	0	CharlieHolbrow	
45	0:00:27	1/1/2019 	20991	17.00	8.00	6.99	25.24	100475.31	3941	0	CharlieHolbrow	
46	0:00:29	1/1/2019 	22453	38.00	417.00	6.24	25.25	100475.37	49800	0	CharlieHolbrow	
47	0:00:30	1/1/2019 	23119	16.00	8.00	7.06	25.25	100475.63	49803	0	CharlieHolbrow	
48	0:00:30	1/1/2019 	23371	20.00	42.00	6.84	25.25	100475.63	1833	0	CharlieHolbrow	
49	0:00:30	1/1/2019 	23550	17.00	10.00	7.00	25.25	100475.89	49801	0	CharlieHolbrow	
50	0:00:30	1/1/2019 	23563	17.00	10.00	7.00	25.25	100475.89	1833	0	CharlieHolbrow	
51	0:00:31	1/1/2019 	24627	16.00	8.00	7.06	25.25	100476.16	51822	0	CharlieHolbrow	
52	0:00:31	1/1/2019 	24682	17.00	8.00	6.99	25.25	100476.16	1833	0	CharlieHolbrow	
53	0:00:32	1/1/2019 	25137	46.00	691.00	6.20	25.25	100476.16	1834	1	CharlieHolbrow	
54	0:00:33	1/1/2019 	26348	17.00	9.00	7.00	25.26	100476.09	49804	0	CharlieHolbrow	
55	0:00:33	1/1/2019 	26853	17.00	8.00	6.99	25.26	100476.34	49802	0	CharlieHolbrow	
56	0:00:34	1/1/2019 	27463	16.00	8.00	7.06	25.26	100476.61	1834	0	CharlieHolbrow	
57	0:00:34	1/1/2019 	27736	21.00	54.00	6.78	25.26	100476.61	51769	0	CharlieHolbrow	
58	0:00:35	1/1/2019 	28488	16.00	8.00	7.06	25.26	100476.70	1834	0	CharlieHolbrow	
59	0:00:37	1/1/2019 	30295	17.00	10.00	7.00	25.27	100476.70	97773	0	CharlieHolbrow	
60	0:00:37	1/1/2019 	30750	26.00	152.00	6.57	25.27	100476.96	50547	1	CharlieHolbrow	
61	0:00:38	1/1/2019 	31106	25.00	141.00	6.62	25.27	100476.89	1835	0	CharlieHolbrow	
62	0:00:38	1/1/2019 	31742	17.00	8.00	6.99	25.28	100477.16	49804	0	CharlieHolbrow	
63	0:00:39	1/1/2019 	32700	21.00	61.00	6.79	25.28	100477.52	51910	1	CharlieHolbrow	
64	0:00:40	1/1/2019 	33056	20.00	58.00	6.85	25.28	100477.61	1834	0	CharlieHolbrow	
65	0:00:40	1/1/2019 	33425	18.00	10.00	6.93	25.28	100477.61	1835	0	CharlieHolbrow	
66	0:00:41	1/1/2019 	34106	31.00	298.00	6.41	25.29	100478.03	49802	0	CharlieHolbrow	
67	0:00:41	1/1/2019 	34231	23.00	89.00	6.69	25.29	100478.03	1836	1	CharlieHolbrow	
68	0:00:41	1/1/2019 	34605	22.00	81.00	6.74	25.29	100478.12	49806	0	CharlieHolbrow	
69	0:00:41	1/1/2019 	34870	16.00	8.00	7.06	25.29	100478.12	3807	0	CharlieHolbrow	
70	0:00:42	1/1/2019 	35045	16.00	9.00	7.07	25.30	100478.65	1838	0	CharlieHolbrow	
71	0:00:43	1/1/2019 	36128	16.00	8.00	7.06	25.30	100478.51	49805	0	CharlieHolbrow	
72	0:00:43	1/1/2019 	36253	18.00	13.00	6.94	25.30	100478.51	1835	0	CharlieHolbrow	
73	0:00:44	1/1/2019 	37724	16.00	8.00	7.06	25.32	100479.62	97774	0	CharlieHolbrow	
74	0:00:44	1/1/2019 	37958	17.00	9.00	7.00	25.32	100479.62	1842	0	CharlieHolbrow	
75	0:00:45	1/1/2019 	38593	24.00	139.00	6.67	25.32	100479.91	51774	0	CharlieHolbrow	
76	0:00:45	1/1/2019 	38922	19.00	36.00	6.90	25.32	100479.91	1836	0	CharlieHolbrow	
77	0:00:46	1/1/2019 	39154	24.00	152.00	6.68	25.33	100479.67	1833	1	CharlieHolbrow	
78	0:00:47	1/1/2019 	40404	16.00	8.00	7.06	25.33	100480.09	49804	0	CharlieHolbrow	
79	0:00:47	1/1/2019 	40702	28.00	186.00	6.50	25.34	100480.02	50549	0	CharlieHolbrow	
