###################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: WinnieSzeto
### Launch time: 0:00:06 1/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident ID
###################################################################################################
1	0:00:07	1/1/2019 	195	313.00	8.00	11.23	24.86	100615.22	47973	1	WinnieSzeto	
2	0:00:08	1/1/2019 	1023	78.00	8.00	6.10	24.85	100615.70	53396	0	WinnieSzeto	
3	0:00:08	1/1/2019 	1198	71.00	8.00	5.99	24.85	100615.70	1849	0	WinnieSzeto	
4	0:00:08	1/1/2019 	1591	536.00	9.00	13.25	24.85	100616.19	49815	0	WinnieSzeto	
5	0:00:08	1/1/2019 	1804	888.00	82.00	26.75	24.85	100616.19	1849	0	WinnieSzeto	
6	0:00:09	1/1/2019 	2228	914.00	122.00	34.29	24.86	100616.54	1848	0	WinnieSzeto	
7	0:00:09	1/1/2019 	2470	963.00	164.00	41.35	24.86	100616.54	1850	0	WinnieSzeto	
8	0:00:10	1/1/2019 	3621	128.00	8.00	7.38	24.86	100616.92	100358	0	WinnieSzeto	
9	0:00:10	1/1/2019 	3631	430.00	8.00	12.35	24.86	100616.92	1847	0	WinnieSzeto	
10	0:00:13	1/1/2019 	6562	355.00	8.00	11.71	24.86	100616.97	145750	0	WinnieSzeto	
11	0:00:14	1/1/2019 	7799	812.00	44.00	21.93	24.86	100617.19	49813	0	WinnieSzeto	
12	0:00:15	1/1/2019 	8426	907.00	111.00	32.14	24.86	100616.86	1851	0	WinnieSzeto	
13	0:00:16	1/1/2019 	9116	591.00	9.00	13.91	24.87	100617.18	49818	0	WinnieSzeto	
14	0:00:16	1/1/2019 	9954	625.00	9.00	14.32	24.87	100617.39	49818	0	WinnieSzeto	
15	0:00:17	1/1/2019 	10036	956.00	164.00	41.35	24.87	100617.39	5396	1	WinnieSzeto	
16	0:00:17	1/1/2019 	10386	90.00	8.00	6.35	24.87	100617.06	1851	0	WinnieSzeto	
17	0:00:17	1/1/2019 	10443	138.00	8.00	7.67	24.87	100617.06	1847	0	WinnieSzeto	
18	0:00:17	1/1/2019 	10496	370.00	8.00	11.86	24.87	100617.06	1847	0	WinnieSzeto	
19	0:00:17	1/1/2019 	10750	704.00	12.00	15.66	24.87	100617.28	49815	0	WinnieSzeto	
20	0:00:18	1/1/2019 	11604	904.00	106.00	31.16	24.87	100616.95	49817	0	WinnieSzeto	
21	0:00:18	1/1/2019 	11810	666.00	10.00	14.90	24.87	100617.17	4418	0	WinnieSzeto	
22	0:00:19	1/1/2019 	12663	737.00	16.00	17.01	24.87	100617.00	49818	0	WinnieSzeto	
23	0:00:20	1/1/2019 	13619	587.00	9.00	13.86	24.88	100617.23	49816	0	WinnieSzeto	
24	0:00:20	1/1/2019 	13898	918.00	124.00	34.68	24.88	100617.23	1851	1	WinnieSzeto	
