###################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: Tsung-DaoLee
### Launch time: 0:00:06 1/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident ID
###################################################################################################
1	0:00:08	1/1/2019 	1021	163.00	9.00	8.38	10.96	101832.05	95956	0	Tsung-DaoLee	
2	0:00:08	1/1/2019 	1187	116.00	9.00	7.04	10.95	101831.84	4206	0	Tsung-DaoLee	
3	0:00:08	1/1/2019 	1618	679.00	13.00	15.88	10.94	101832.25	49796	0	Tsung-DaoLee	
4	0:00:08	1/1/2019 	1708	128.00	9.00	7.39	10.94	101832.25	1820	0	Tsung-DaoLee	
5	0:00:08	1/1/2019 	1727	146.00	9.00	7.91	10.94	101832.25	1820	0	Tsung-DaoLee	
6	0:00:09	1/1/2019 	2365	67.00	9.00	5.94	10.94	101832.20	1819	0	Tsung-DaoLee	
7	0:00:09	1/1/2019 	2405	81.00	9.00	6.16	10.94	101832.20	1820	0	Tsung-DaoLee	
8	0:00:09	1/1/2019 	2870	928.00	182.00	43.57	10.93	101832.48	50782	1	Tsung-DaoLee	
9	0:00:09	1/1/2019 	2964	297.00	9.00	11.05	10.93	101832.48	1820	0	Tsung-DaoLee	
10	0:00:10	1/1/2019 	3232	923.00	255.00	50.79	10.93	101832.88	1823	1	Tsung-DaoLee	
11	0:00:10	1/1/2019 	3322	112.00	9.00	6.92	10.93	101832.88	1828	1	Tsung-DaoLee	
12	0:00:10	1/1/2019 	3732	923.00	168.00	41.87	10.92	101832.83	49799	1	Tsung-DaoLee	
13	0:00:11	1/1/2019 	4946	847.00	41.00	21.67	10.91	101833.01	49797	0	Tsung-DaoLee	
14	0:00:13	1/1/2019 	6411	178.00	9.00	8.78	10.89	101834.02	49797	0	Tsung-DaoLee	
15	0:00:14	1/1/2019 	7430	130.00	9.00	7.44	10.88	101834.21	50787	0	Tsung-DaoLee	
16	0:00:14	1/1/2019 	7496	537.00	11.00	13.48	10.88	101834.21	1820	0	Tsung-DaoLee	
17	0:00:14	1/1/2019 	7580	78.00	12.00	6.10	10.88	101834.21	49798	0	Tsung-DaoLee	
18	0:00:16	1/1/2019 	9078	497.00	10.00	12.99	10.86	101834.70	49796	0	Tsung-DaoLee	
19	0:00:16	1/1/2019 	9780	104.00	9.00	6.70	10.85	101835.83	49798	0	Tsung-DaoLee	
20	0:00:16	1/1/2019 	9824	422.00	9.00	12.36	10.84	101836.12	2726	0	Tsung-DaoLee	
21	0:00:16	1/1/2019 	9846	90.00	8.00	6.35	10.84	101836.12	3365	0	Tsung-DaoLee	
22	0:00:17	1/1/2019 	10472	63.00	9.00	5.91	10.83	101836.86	1819	0	Tsung-DaoLee	
23	0:00:18	1/1/2019 	11607	545.00	9.00	13.35	10.81	101839.66	97770	0	Tsung-DaoLee	
24	0:00:19	1/1/2019 	12006	84.00	9.00	6.22	10.81	101841.83	1821	0	Tsung-DaoLee	
25	0:00:19	1/1/2019 	12483	898.00	68.00	24.70	10.80	101842.09	1821	0	Tsung-DaoLee	
26	0:00:19	1/1/2019 	12895	843.00	43.00	21.87	10.79	101841.32	49794	0	Tsung-DaoLee	
27	0:00:20	1/1/2019 	13240	598.00	10.00	14.18	10.79	101841.32	2834	0	Tsung-DaoLee	
28	0:00:20	1/1/2019 	13551	937.00	201.00	45.52	10.78	101840.80	49794	0	Tsung-DaoLee	
29	0:00:20	1/1/2019 	13648	155.00	9.00	8.16	10.78	101840.80	1820	0	Tsung-DaoLee	
30	0:00:20	1/1/2019 	13717	878.00	57.00	23.35	10.78	101840.80	1820	0	Tsung-DaoLee	
31	0:00:20	1/1/2019 	13884	550.00	10.00	13.52	10.78	101840.80	1820	0	Tsung-DaoLee	
32	0:00:20	1/1/2019 	13891	884.00	67.00	24.55	10.78	101840.80	1820	0	Tsung-DaoLee	
33	0:00:21	1/1/2019 	14425	71.00	9.00	5.99	10.77	101840.05	2838	0	Tsung-DaoLee	
34	0:00:21	1/1/2019 	14569	920.00	92.00	28.53	10.77	101840.05	49796	0	Tsung-DaoLee	
35	0:00:23	1/1/2019 	16179	434.00	9.00	12.45	10.75	101839.28	49795	0	Tsung-DaoLee	
36	0:00:24	1/1/2019 	17730	99.00	9.00	6.57	10.72	101838.80	97770	0	Tsung-DaoLee	
37	0:00:25	1/1/2019 	18339	601.00	10.00	14.22	10.71	101838.61	1821	0	Tsung-DaoLee	
38	0:00:26	1/1/2019 	19104	940.00	198.00	45.23	10.69	101837.84	49794	0	Tsung-DaoLee	
39	0:00:26	1/1/2019 	19425	72.00	9.00	6.01	10.69	101837.84	2845	0	Tsung-DaoLee	
40	0:00:26	1/1/2019 	19460	575.00	9.00	13.70	10.69	101837.84	1819	0	Tsung-DaoLee	
41	0:00:26	1/1/2019 	19601	944.00	145.00	38.48	10.68	101837.83	49794	0	Tsung-DaoLee	
42	0:00:28	1/1/2019 	21760	73.00	9.00	6.02	10.64	101837.12	98736	0	Tsung-DaoLee	
43	0:00:29	1/1/2019 	22161	941.00	452.00	81.19	10.64	101836.92	1826	1	Tsung-DaoLee	
44	0:00:29	1/1/2019 	22363	318.00	9.00	11.33	10.64	101836.92	1821	0	Tsung-DaoLee	
45	0:00:29	1/1/2019 	22742	941.00	193.00	44.74	10.63	101836.62	51374	1	Tsung-DaoLee	
46	0:00:31	1/1/2019 	24442	191.00	9.00	9.10	10.60	101836.23	49802	0	Tsung-DaoLee	
47	0:00:31	1/1/2019 	24554	885.00	63.00	24.05	10.60	101836.23	49798	0	Tsung-DaoLee	
