###################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: CharlieHolbrow
### Launch time: 0:00:06 1/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident ID
###################################################################################################
1	0:00:07	1/1/2019 	234	18.00	21.00	6.95	30.99	101904.80	47968	0	CharlieHolbrow	
2	0:00:07	1/1/2019 	633	15.00	7.00	7.13	30.99	101905.29	52852	0	CharlieHolbrow	
3	0:00:08	1/1/2019 	1126	19.00	48.00	6.90	30.99	101905.20	1834	0	CharlieHolbrow	
4	0:00:08	1/1/2019 	1324	17.00	11.00	7.00	30.99	101905.20	1835	0	CharlieHolbrow	
5	0:00:08	1/1/2019 	1460	23.00	121.00	6.71	30.99	101905.70	1835	0	CharlieHolbrow	
6	0:00:08	1/1/2019 	1683	16.00	8.00	7.06	30.99	101905.70	49802	0	CharlieHolbrow	
7	0:00:09	1/1/2019 	2309	16.00	8.00	7.06	30.99	101905.94	1835	0	CharlieHolbrow	
8	0:00:09	1/1/2019 	2683	16.00	8.00	7.06	30.98	101905.41	51745	0	CharlieHolbrow	
9	0:00:10	1/1/2019 	3255	11.00	8.00	7.45	30.98	101905.48	1834	0	CharlieHolbrow	
10	0:00:11	1/1/2019 	4034	19.00	66.00	6.91	30.97	101906.06	49803	1	CharlieHolbrow	
11	0:00:11	1/1/2019 	4249	19.00	8.00	6.86	30.97	101906.06	1836	0	CharlieHolbrow	
12	0:00:12	1/1/2019 	5322	15.00	7.00	7.13	30.96	101906.61	49802	0	CharlieHolbrow	
13	0:00:14	1/1/2019 	7243	17.00	19.00	7.02	30.94	101906.25	97770	0	CharlieHolbrow	
14	0:00:15	1/1/2019 	8632	37.00	459.00	6.28	30.91	101906.02	99763	1	CharlieHolbrow	
15	0:00:15	1/1/2019 	8674	24.00	134.00	6.67	30.91	101906.02	1836	0	CharlieHolbrow	
16	0:00:16	1/1/2019 	9043	17.00	24.00	7.02	30.90	101905.80	1834	0	CharlieHolbrow	
17	0:00:16	1/1/2019 	9092	27.00	212.00	6.55	30.90	101905.80	1836	1	CharlieHolbrow	
18	0:00:16	1/1/2019 	9122	15.00	8.00	7.13	30.90	101905.80	1833	0	CharlieHolbrow	
19	0:00:16	1/1/2019 	9485	17.00	11.00	7.00	30.89	101905.75	1835	0	CharlieHolbrow	
20	0:00:16	1/1/2019 	9617	15.00	7.00	7.13	30.89	101905.75	49801	0	CharlieHolbrow	
21	0:00:17	1/1/2019 	10768	16.00	10.00	7.07	30.87	101905.59	52863	0	CharlieHolbrow	
22	0:00:18	1/1/2019 	11151	21.00	105.00	6.82	30.86	101905.70	1835	0	CharlieHolbrow	
23	0:00:18	1/1/2019 	11676	18.00	31.00	6.96	30.85	101905.38	49800	0	CharlieHolbrow	
24	0:00:19	1/1/2019 	12354	24.00	151.00	6.68	30.83	101905.27	1834	1	CharlieHolbrow	
25	0:00:19	1/1/2019 	12451	16.00	8.00	7.06	30.82	101905.33	1835	0	CharlieHolbrow	
26	0:00:20	1/1/2019 	13412	16.00	9.00	7.07	30.79	101905.12	49803	0	CharlieHolbrow	
27	0:00:21	1/1/2019 	14221	15.00	8.00	7.13	30.78	101905.14	51750	0	CharlieHolbrow	
28	0:00:21	1/1/2019 	14226	16.00	8.00	7.06	30.78	101905.14	1835	0	CharlieHolbrow	
29	0:00:21	1/1/2019 	14989	15.00	7.00	7.13	30.75	101904.72	49802	0	CharlieHolbrow	
30	0:00:23	1/1/2019 	16166	21.00	107.00	6.82	30.72	101904.27	49799	0	CharlieHolbrow	
31	0:00:24	1/1/2019 	17002	15.00	7.00	7.13	30.69	101903.97	49802	0	CharlieHolbrow	
32	0:00:24	1/1/2019 	17236	30.00	266.00	6.44	30.69	101903.97	1835	1	CharlieHolbrow	
33	0:00:25	1/1/2019 	18431	21.00	111.00	6.82	30.64	101903.23	51743	1	CharlieHolbrow	
34	0:00:26	1/1/2019 	19271	18.00	57.00	6.97	30.63	101902.98	49803	1	CharlieHolbrow	
35	0:00:27	1/1/2019 	20833	18.00	31.00	6.96	30.58	101902.48	97767	0	CharlieHolbrow	
36	0:00:28	1/1/2019 	21910	17.00	12.00	7.00	30.53	101901.65	50768	0	CharlieHolbrow	
37	0:00:30	1/1/2019 	23213	22.00	120.00	6.77	30.50	101901.35	49802	1	CharlieHolbrow	
38	0:00:30	1/1/2019 	23329	18.00	26.00	6.96	30.50	101901.35	1836	0	CharlieHolbrow	
39	0:00:31	1/1/2019 	24394	17.00	37.00	7.03	30.46	101901.02	51885	0	CharlieHolbrow	
40	0:00:31	1/1/2019 	24956	16.00	8.00	7.06	30.44	101900.80	49803	0	CharlieHolbrow	
41	0:00:33	1/1/2019 	26755	19.00	71.00	6.92	30.39	101900.29	97769	0	CharlieHolbrow	
42	0:00:34	1/1/2019 	27986	17.00	26.00	7.02	30.35	101899.78	49802	0	CharlieHolbrow	
43	0:00:35	1/1/2019 	28419	15.00	8.00	7.13	30.34	101900.13	1836	0	CharlieHolbrow	
44	0:00:35	1/1/2019 	28591	15.00	8.00	7.13	30.34	101900.13	49804	0	CharlieHolbrow	
45	0:00:35	1/1/2019 	28965	17.00	15.00	7.01	30.32	101899.92	3832	0	CharlieHolbrow	
46	0:00:36	1/1/2019 	29059	15.00	7.00	7.13	30.32	101899.92	1834	0	CharlieHolbrow	
47	0:00:36	1/1/2019 	29067	18.00	17.00	6.95	30.32	101899.92	1835	0	CharlieHolbrow	
48	0:00:36	1/1/2019 	29666	16.00	9.00	7.07	30.31	101899.84	49802	0	CharlieHolbrow	
49	0:00:38	1/1/2019 	31022	16.00	8.00	7.06	30.26	101899.59	50769	0	CharlieHolbrow	
50	0:00:38	1/1/2019 	31261	17.00	18.00	7.01	30.26	101899.59	1835	1	CharlieHolbrow	
51	0:00:38	1/1/2019 	31424	16.00	7.00	7.06	30.25	101899.61	7284	0	CharlieHolbrow	
52	0:00:38	1/1/2019 	31485	18.00	22.00	6.95	30.25	101899.61	1835	1	CharlieHolbrow	
53	0:00:39	1/1/2019 	32899	15.00	8.00	7.13	30.21	101899.29	97774	0	CharlieHolbrow	
54	0:00:40	1/1/2019 	33323	16.00	9.00	7.07	30.21	101899.29	1835	0	CharlieHolbrow	
55	0:00:41	1/1/2019 	34882	28.00	250.00	6.52	30.17	101899.30	97773	1	CharlieHolbrow	
56	0:00:42	1/1/2019 	35400	15.00	7.00	7.13	30.15	101899.37	1836	0	CharlieHolbrow	
57	0:00:42	1/1/2019 	35633	17.00	14.00	7.01	30.15	101899.37	51746	0	CharlieHolbrow	
58	0:00:43	1/1/2019 	36058	21.00	125.00	6.83	30.13	101899.25	1834	1	CharlieHolbrow	
59	0:00:43	1/1/2019 	36457	21.00	94.00	6.81	30.12	101899.27	1836	1	CharlieHolbrow	
60	0:00:43	1/1/2019 	36880	17.00	13.00	7.01	30.12	101899.27	49803	0	CharlieHolbrow	
61	0:00:44	1/1/2019 	37398	21.00	105.00	6.82	30.11	101899.15	1834	1	CharlieHolbrow	
62	0:00:45	1/1/2019 	38315	15.00	7.00	7.13	30.08	101899.20	49803	0	CharlieHolbrow	
63	0:00:46	1/1/2019 	39279	16.00	8.00	7.06	30.06	101899.11	51746	0	CharlieHolbrow	
64	0:00:46	1/1/2019 	39761	18.00	26.00	6.96	30.04	101898.95	49807	1	CharlieHolbrow	
65	0:00:47	1/1/2019 	40765	15.00	7.00	7.13	30.02	101899.15	50770	0	CharlieHolbrow	
66	0:00:47	1/1/2019 	40959	27.00	226.00	6.55	30.01	101899.00	1835	1	CharlieHolbrow	
67	0:00:48	1/1/2019 	41271	16.00	8.00	7.06	30.01	101899.00	1835	0	CharlieHolbrow	
68	0:00:50	1/1/2019 	43005	17.00	34.00	7.03	29.96	101898.88	97774	0	CharlieHolbrow	
69	0:00:51	1/1/2019 	44194	16.00	10.00	7.07	29.94	101898.88	51891	0	CharlieHolbrow	
70	0:00:51	1/1/2019 	44656	20.00	59.00	6.85	29.93	101898.85	49810	0	CharlieHolbrow	
71	0:00:52	1/1/2019 	45015	15.00	7.00	7.13	29.92	101898.36	1834	0	CharlieHolbrow	
72	0:00:52	1/1/2019 	45060	15.00	7.00	7.13	29.92	101898.36	1836	0	CharlieHolbrow	
73	0:00:52	1/1/2019 	45565	50.00	826.00	6.21	29.90	101897.91	49802	1	CharlieHolbrow	
74	0:00:52	1/1/2019 	45706	18.00	43.00	6.97	29.90	101897.91	1835	0	CharlieHolbrow	
75	0:00:53	1/1/2019 	46129	15.00	7.00	7.13	29.89	101897.85	3828	0	CharlieHolbrow	
76	0:00:53	1/1/2019 	46886	21.00	35.00	6.78	29.88	101898.00	49804	0	CharlieHolbrow	
77	0:00:53	1/1/2019 	46918	15.00	7.00	7.13	29.88	101898.00	1834	0	CharlieHolbrow	
78	0:00:56	1/1/2019 	49161	18.00	37.00	6.96	29.83	101898.19	97770	0	CharlieHolbrow	
79	0:00:56	1/1/2019 	49276	17.00	9.00	7.00	29.83	101898.19	1835	0	CharlieHolbrow	
80	0:00:57	1/1/2019 	50282	26.00	207.00	6.60	29.81	101898.61	49805	1	CharlieHolbrow	
81	0:00:57	1/1/2019 	50407	28.00	196.00	6.50	29.81	101898.61	4873	0	CharlieHolbrow	
82	0:00:58	1/1/2019 	51070	15.00	7.00	7.13	29.79	101898.44	49805	0	CharlieHolbrow	
