###################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: Titan
### Launch time: 0:00:05 1/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident ID
###################################################################################################
1	0:00:06	1/1/2019 	651	930.00	132.00	36.20	23.31	101385.98	101090	0	Titan	
2	0:00:08	1/1/2019 	2310	93.00	8.00	6.42	23.31	101386.67	55440	0	Titan	
3	0:00:10	1/1/2019 	4189	93.00	9.00	6.42	23.31	101387.36	102937	0	Titan	
4	0:00:10	1/1/2019 	4293	139.00	8.00	7.70	23.31	101387.36	1851	0	Titan	
5	0:00:10	1/1/2019 	4885	460.00	9.00	12.63	23.31	101387.70	52390	0	Titan	
6	0:00:11	1/1/2019 	5705	904.00	110.00	31.94	23.31	101388.22	52392	0	Titan	
7	0:00:11	1/1/2019 	5949	85.00	8.00	6.24	23.31	101388.22	1849	0	Titan	
8	0:00:13	1/1/2019 	7102	968.00	376.00	70.47	23.32	101389.12	52392	0	Titan	
9	0:00:14	1/1/2019 	8326	422.00	9.00	12.36	23.32	101389.12	54360	0	Titan	
10	0:00:15	1/1/2019 	9164	826.00	59.00	23.48	23.32	101389.12	52398	0	Titan	
11	0:00:15	1/1/2019 	9363	215.00	9.00	9.64	23.32	101389.12	1856	0	Titan	
12	0:00:15	1/1/2019 	9460	206.00	9.00	9.44	23.32	101389.12	1854	0	Titan	
13	0:00:15	1/1/2019 	9884	956.00	160.00	40.80	23.32	101389.12	52399	0	Titan	
14	0:00:16	1/1/2019 	10149	919.00	124.00	34.69	23.32	101389.12	2806	0	Titan	
15	0:00:16	1/1/2019 	10254	411.00	9.00	12.27	23.32	101389.12	1858	0	Titan	
16	0:00:17	1/1/2019 	11466	439.00	9.00	12.48	23.32	101389.52	54495	0	Titan	
17	0:00:17	1/1/2019 	11725	968.00	335.00	63.15	23.32	101389.52	52391	0	Titan	
18	0:00:18	1/1/2019 	12087	193.00	8.00	9.14	23.32	101389.52	1849	0	Titan	
