###################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: Titan
### Launch time: 0:00:06 1/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident ID
###################################################################################################
1	0:00:07	1/1/2019 	84	967.00	309.00	58.56	27.37	100535.50	50545	0	Titan	
2	0:00:07	1/1/2019 	239	822.00	61.00	23.69	27.37	100535.67	4906	0	Titan	
3	0:00:07	1/1/2019 	633	56.00	8.00	5.88	27.37	100536.02	52393	0	Titan	
4	0:00:07	1/1/2019 	705	849.00	65.00	24.22	27.37	100536.02	1846	0	Titan	
5	0:00:07	1/1/2019 	883	405.00	9.00	12.22	27.37	100536.02	1849	0	Titan	
6	0:00:08	1/1/2019 	1346	165.00	8.00	8.43	27.37	100536.36	1850	0	Titan	
7	0:00:10	1/1/2019 	3142	73.00	8.00	6.02	27.37	100537.38	102932	0	Titan	
8	0:00:10	1/1/2019 	3149	776.00	29.00	20.03	27.37	100537.38	1847	0	Titan	
9	0:00:11	1/1/2019 	4414	962.00	255.00	50.81	27.36	100537.52	54420	0	Titan	
10	0:00:14	1/1/2019 	7981	316.00	8.00	11.27	27.36	100538.16	204020	0	Titan	
11	0:00:15	1/1/2019 	8589	186.00	8.00	8.97	27.36	100538.33	52392	0	Titan	
12	0:00:17	1/1/2019 	10831	954.00	165.00	41.49	27.36	100539.32	102934	0	Titan	
13	0:00:17	1/1/2019 	10988	77.00	8.00	6.08	27.35	100538.94	2794	0	Titan	
14	0:00:18	1/1/2019 	11757	73.00	7.00	6.02	27.35	100539.11	52389	0	Titan	
15	0:00:20	1/1/2019 	13023	958.00	194.00	44.84	27.35	100539.24	52392	0	Titan	
16	0:00:20	1/1/2019 	13403	972.00	466.00	82.81	27.35	100539.41	3965	0	Titan	
17	0:00:20	1/1/2019 	13569	115.00	8.00	7.01	27.35	100539.41	52391	0	Titan	
18	0:00:20	1/1/2019 	13724	72.00	8.00	6.00	27.35	100539.41	1847	0	Titan	
19	0:00:21	1/1/2019 	14414	94.00	7.00	6.44	27.35	100539.41	1847	0	Titan	
20	0:00:23	1/1/2019 	16162	920.00	124.00	34.69	27.35	100539.53	102936	0	Titan	
21	0:00:25	1/1/2019 	18377	401.00	8.00	12.13	27.34	100539.83	102936	0	Titan	
22	0:00:27	1/1/2019 	20340	477.00	8.00	12.66	27.34	100540.12	104911	0	Titan	
23	0:00:27	1/1/2019 	20831	969.00	311.00	58.90	27.34	100540.46	52397	0	Titan	
24	0:00:28	1/1/2019 	21053	174.00	8.00	8.67	27.34	100540.46	1849	0	Titan	
25	0:00:28	1/1/2019 	21554	219.00	8.00	9.71	27.33	100540.08	52391	0	Titan	
26	0:00:30	1/1/2019 	23204	728.00	17.00	17.29	27.33	100540.93	52390	0	Titan	
